"taxa1","taxa2","reliability","cminet_096","cminet_097","cminet_098"
"11979","8104",0.909090909090909,1,1,0
"6734","8104",0.909090909090909,0,0,0
"6365","8104",0.909090909090909,0,0,0
"2385","8104",0.909090909090909,0,0,0
"12462","8104",0.909090909090909,0,0,0
"12790","8104",0.909090909090909,1,0,0
"5846","8104",0.909090909090909,0,0,0
"16191","8104",0.909090909090909,0,0,0
"16753","8104",0.909090909090909,0,0,0
"10985","8104",0.909090909090909,1,0,0
"14381","8104",0.909090909090909,0,0,0
"696","8104",0.909090909090909,0,0,0
"540","8104",0.909090909090909,0,0,0
"13379","8104",0.909090909090909,0,0,0
"10670","8104",0.909090909090909,0,0,0
"17219","8104",0.909090909090909,0,0,0
"6538","8104",0.909090909090909,0,0,0
"8261","8104",0.909090909090909,1,1,1
"242","8104",0.909090909090909,0,0,0
"6006","8104",0.909090909090909,0,0,0
"16984","8104",0.909090909090909,0,0,0
"1183","8104",0.909090909090909,0,0,0
"10038","7882",0.909090909090909,0,0,0
"14280","7882",0.909090909090909,0,0,0
"4613","7882",0.909090909090909,0,0,0
"8223","7882",0.909090909090909,0,0,0
"8597","7882",0.909090909090909,0,0,0
"1954","7882",0.909090909090909,0,0,0
"11979","7882",0.909090909090909,0,0,0
"6734","7882",0.909090909090909,0,0,0
"6365","7882",0.909090909090909,1,0,0
"2385","7882",0.909090909090909,0,0,0
"5846","7882",0.909090909090909,0,0,0
"16191","7882",0.909090909090909,0,0,0
"16753","7882",0.909090909090909,0,0,0
"10985","7882",0.909090909090909,0,0,0
"14381","7882",0.909090909090909,0,0,0
"2589","7882",0.909090909090909,0,0,0
"696","7882",0.909090909090909,0,0,0
"540","7882",0.909090909090909,2,0,0
"15727","7882",0.909090909090909,0,0,0
"10670","7882",0.909090909090909,0,0,0
"17219","7882",0.909090909090909,0,0,0
"6006","7882",0.909090909090909,0,0,0
"16984","7882",0.909090909090909,0,0,0
